p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.34E-28	0.620226298	0.603	0.441	1.20E-23	35	WASL
5.53E-16	0.61448673	0.746	0.557	1.53E-11	35	ELF3
2.03E-13	0.614076201	0.619	0.419	5.63E-09	35	MT1E
1.24E-23	0.613945888	0.889	0.886	3.44E-19	35	GABARAPL2
5.63E-27	0.613289443	0.55	0.325	1.56E-22	35	EMP2
8.77E-23	0.611332204	0.571	0.435	2.43E-18	35	MBP
4.58E-26	0.609943171	0.466	0.182	1.27E-21	35	GRASP
2.75E-20	0.60945165	0.55	0.432	7.63E-16	35	ABHD2
7.94E-24	0.607885848	0.598	0.394	2.20E-19	35	F11R
2.13E-25	0.60652667	0.556	0.424	5.90E-21	35	PCYOX1
7.06E-20	0.605854183	0.688	0.614	1.96E-15	35	GCC2
2.06E-23	0.599352509	0.667	0.31	5.71E-19	35	MARCKSL1
1.22E-70	0.598219226	0.344	0.019	3.39E-66	35	NPSR1-AS1
2.03E-16	0.597632556	0.471	0.312	5.62E-12	35	MTUS1
3.77E-24	0.59592093	0.926	0.858	1.05E-19	35	HMGN2
0.000113047	0.595788419	0.444	0.473	1	35	CITED2
1.11E-29	0.593475911	0.487	0.259	3.08E-25	35	GFOD2
5.20E-39	0.593019091	0.397	0.164	1.44E-34	35	NAAA
1.04E-18	0.592220934	0.63	0.514	2.88E-14	35	TMEM238
2.02E-24	0.591772363	0.354	0.141	5.61E-20	35	UCP2
3.95E-20	0.590555411	0.317	0.134	1.09E-15	35	CITED4
1.39E-09	0.590318783	0.593	0.551	3.85E-05	35	RAB11FIP1
2.00E-15	0.588760103	0.709	0.543	5.54E-11	35	ISL1
1.53E-22	0.588373192	0.519	0.355	4.25E-18	35	CDK5R2
6.04E-21	0.585370197	0.667	0.568	1.67E-16	35	ARFGAP3
1.12E-30	0.583721716	0.434	0.213	3.10E-26	35	HPN
1.26E-22	0.578182548	0.566	0.388	3.48E-18	35	NAGLU
2.46E-25	0.577983462	0.492	0.254	6.84E-21	35	NCAM1
3.31E-30	0.57744116	0.434	0.224	9.19E-26	35	ICA1L
6.12E-20	0.576334843	0.841	0.777	1.70E-15	35	EIF1B
4.38E-21	0.57410788	0.698	0.549	1.21E-16	35	FOXP1
3.66E-62	0.574082162	0.339	0.017	1.01E-57	35	DOCK8
3.16E-10	0.573934921	0.661	0.363	8.77E-06	35	GC
4.27E-67	0.573867294	0.212	0.002	1.18E-62	35	UGT2B4
1.91E-19	0.571967863	0.741	0.681	5.30E-15	35	PLAAT3
2.58E-37	0.571693793	0.376	0.09	7.16E-33	35	KCNH6
1.63E-19	0.570690925	0.661	0.544	4.53E-15	35	ARHGAP5
5.70E-21	0.568195938	0.614	0.49	1.58E-16	35	FOXA2
8.43E-17	0.564448904	0.688	0.58	2.34E-12	35	FTX
7.22E-21	0.563844997	0.439	0.284	2.00E-16	35	SMIM6
4.78E-20	0.563713985	0.735	0.595	1.33E-15	35	CARHSP1
3.74E-119	0.562234191	0.286	0.001	1.04E-114	35	BHMT
2.68E-21	0.560848382	0.513	0.379	7.43E-17	35	APC
4.91E-44	0.559284123	0.328	0.065	1.36E-39	35	SCN3A
3.05E-19	0.558639675	0.561	0.462	8.46E-15	35	CLPTM1L
6.48E-26	0.556899408	0.698	0.559	1.80E-21	35	TOLLIP
9.26E-19	0.555095964	0.217	0.031	2.57E-14	35	IL13RA2
4.14E-17	0.554725379	0.841	0.816	1.15E-12	35	TLE5
9.05E-21	0.553526316	0.598	0.423	2.51E-16	35	KIF5C
1.12E-33	0.553382418	0.392	0.094	3.11E-29	35	MLPH
6.56E-27	0.552984938	0.429	0.235	1.82E-22	35	CXXC4
3.99E-25	0.55181479	0.492	0.334	1.11E-20	35	GBA
3.54E-19	0.550887036	0.873	0.827	9.83E-15	35	EMC10
4.75E-22	0.550588102	0.556	0.357	1.32E-17	35	NEURL1
4.01E-22	0.550130403	0.529	0.373	1.11E-17	35	ABCD3
7.80E-41	0.548699026	0.296	0.031	2.16E-36	35	CALB1
3.57E-13	0.547522173	0.804	0.627	9.89E-09	35	UCHL1
2.49E-23	0.547321321	0.487	0.302	6.91E-19	35	RTN1
6.75E-28	0.547312281	0.471	0.26	1.87E-23	35	PBX3
1.03E-15	0.546336623	0.767	0.759	2.86E-11	35	PRKAR1A
1.16E-21	0.545928026	0.54	0.385	3.22E-17	35	FURIN
1.53E-34	0.545894559	0.407	0.162	4.25E-30	35	GK5
4.02E-18	0.544590107	0.566	0.263	1.11E-13	35	SMOC1
1.31E-16	0.54445107	0.693	0.657	3.63E-12	35	HEXA
7.90E-15	0.54411163	0.64	0.495	2.19E-10	35	CDH1
7.05E-18	0.543380132	0.688	0.56	1.96E-13	35	PHIP
2.29E-19	0.543215917	0.64	0.517	6.34E-15	35	SEC61A1
7.85E-36	0.539435202	0.317	0.021	2.18E-31	35	CPVL
8.59E-30	0.538850602	0.434	0.223	2.38E-25	35	FKBP1B
2.55E-23	0.534386503	0.497	0.315	7.08E-19	35	GSE1
1.33E-22	0.53268855	0.434	0.214	3.68E-18	35	KCNJ8
6.13E-34	0.532325355	0.28	0.094	1.70E-29	35	LDLRAD4
2.52E-19	0.532303714	0.519	0.4	7.00E-15	35	CHM
3.45E-25	0.531790599	0.46	0.265	9.56E-21	35	PLS1
1.54E-19	0.531696905	0.545	0.375	4.27E-15	35	GABRB3
7.67E-24	0.526906917	0.508	0.308	2.13E-19	35	MAPK8IP2
1.04E-60	0.525447959	0.259	0.011	2.88E-56	35	LINC02717
2.58E-25	0.524883399	0.476	0.302	7.15E-21	35	FAM174B
2.28E-17	0.523634347	0.577	0.459	6.32E-13	35	DPYSL2
3.76E-22	0.520879293	0.561	0.388	1.04E-17	35	SCRN1
3.63E-11	0.520648189	0.921	0.918	1.01E-06	35	SQSTM1
7.90E-29	0.520388015	0.418	0.224	2.19E-24	35	MSRB1
7.25E-21	0.517529386	0.434	0.291	2.01E-16	35	TMEM65
3.83E-23	0.516320588	0.444	0.227	1.06E-18	35	CLEC11A
6.31E-20	0.516231724	0.46	0.303	1.75E-15	35	MLYCD
7.03E-31	0.515743762	0.402	0.183	1.95E-26	35	PDE8B
2.41E-14	0.515528574	0.688	0.689	6.69E-10	35	RNASEH2C
1.14E-16	0.51522615	0.561	0.435	3.16E-12	35	PODXL2
8.68E-32	0.513972991	0.365	0.127	2.41E-27	35	PLXNB1
1.61E-40	0.513452329	0.344	0.062	4.46E-36	35	FGFR4
6.41E-13	0.513133599	0.598	0.535	1.78E-08	35	ARID1B
3.44E-25	0.512854476	0.423	0.199	9.53E-21	35	VWA5B2
2.41E-37	0.511542652	0.333	0.082	6.67E-33	35	NPHP4
1.81E-15	0.510894558	0.661	0.538	5.03E-11	35	PTPRN2
9.15E-11	0.510521158	0.529	0.398	2.54E-06	35	HIST1H1C
5.58E-18	0.510247263	0.45	0.306	1.55E-13	35	CDCP1
5.31E-18	0.510184788	0.439	0.291	1.47E-13	35	OGT
6.49E-21	0.510114269	0.566	0.447	1.80E-16	35	ABHD14B
5.66E-22	0.508307795	0.455	0.248	1.57E-17	35	PVR
3.37E-10	0.5078342	0.344	0.186	9.34E-06	35	FOSB
2.81E-08	0.507451214	0.709	0.68	0.000780773	35	H1FX
1.01E-19	0.507114341	0.392	0.216	2.81E-15	35	TSHZ2
4.34E-23	0.506654464	0.413	0.131	1.21E-18	35	SLC38A1
1.77E-21	0.506203738	0.667	0.548	4.90E-17	35	ARL5A
2.28E-23	0.5059541	0.397	0.209	6.33E-19	35	RIMBP2
5.02E-15	0.505577897	0.704	0.668	1.39E-10	35	PIGT
4.59E-16	0.505358434	0.529	0.363	1.27E-11	35	CPLX2
5.23E-18	0.505268084	0.878	0.854	1.45E-13	35	TRAPPC5
1.90E-16	0.504022213	0.841	0.827	5.26E-12	35	SCAND1
1.14E-76	0.502031822	0.302	0.007	3.15E-72	35	EYA4
2.32E-15	0.501912877	0.672	0.605	6.44E-11	35	NUDT14
2.29E-13	0.501387678	0.746	0.717	6.35E-09	35	TGOLN2
3.82E-17	0.500762569	0.503	0.376	1.06E-12	35	PBX1
1.01E-17	0.499543096	0.905	0.769	2.80E-13	35	PAM
1.45E-12	0.496874946	0.831	0.772	4.01E-08	35	BEX2
1.39E-14	0.493369608	0.942	0.932	3.87E-10	35	DDX5
3.38E-15	0.493228791	0.704	0.614	9.36E-11	35	CBX6
9.19E-18	0.492135804	0.344	0.145	2.55E-13	35	SOX9
5.00E-31	0.489945903	0.238	0.032	1.39E-26	35	AMN
1.53E-25	0.488243315	0.354	0.162	4.23E-21	35	FAM83F
4.11E-76	0.487240993	0.259	0.006	1.14E-71	35	ELOVL2
7.13E-30	0.48697273	0.349	0.148	1.98E-25	35	COG5
1.50E-12	0.485084692	0.407	0.311	4.16E-08	35	ST18
1.71E-15	0.482684502	0.349	0.174	4.75E-11	35	NEDD9
1.12E-12	0.481817002	0.656	0.582	3.10E-08	35	CD47
5.64E-14	0.480605654	0.529	0.477	1.57E-09	35	MAP3K2
3.40E-15	0.480553165	0.55	0.239	9.43E-11	35	AKAP12
2.10E-26	0.479461442	0.291	0.064	5.82E-22	35	MBOAT4
5.96E-15	0.478146006	0.952	0.964	1.65E-10	35	UBB
1.68E-28	0.477838015	0.339	0.169	4.66E-24	35	BPHL
5.18E-29	0.47746493	0.307	0.106	1.44E-24	35	TMEM74B
8.09E-11	0.476819914	0.688	0.568	2.24E-06	35	EZR
1.54E-13	0.476512115	0.55	0.508	4.27E-09	35	IFT57
1.44E-13	0.47556193	0.746	0.72	4.00E-09	35	SERINC1
1.23E-14	0.473714648	0.619	0.509	3.40E-10	35	FCGRT
6.72E-05	0.473408205	0.233	0.185	1	35	ATF3
2.98E-05	0.472549443	0.439	0.4	0.826527311	35	SHISAL2B
2.57E-17	0.471137256	0.339	0.176	7.13E-13	35	HNF1A-AS1
1.97E-17	0.470928281	0.54	0.421	5.48E-13	35	PRRC2B
8.72E-21	0.47007077	0.471	0.31	2.42E-16	35	AFTPH
2.31E-13	0.468549048	0.413	0.232	6.41E-09	35	WFDC2
1.50E-13	0.468469626	0.952	0.804	4.15E-09	35	BEX1
3.56E-16	0.467776212	0.519	0.426	9.87E-12	35	PNMA1
4.41E-12	0.466911551	0.656	0.6	1.22E-07	35	TNRC6B
2.66E-10	0.465895463	0.598	0.566	7.39E-06	35	JMJD1C
1.18E-19	0.465754147	0.439	0.236	3.28E-15	35	USH1C
2.68E-16	0.464912597	0.466	0.335	7.44E-12	35	ZFHX3
2.19E-32	0.464497854	0.365	0.141	6.08E-28	35	ETNK2
3.06E-13	0.463639433	0.444	0.359	8.49E-09	35	SPTAN1
6.76E-10	0.462578791	0.735	0.741	1.87E-05	35	CLTC
7.94E-10	0.461534411	0.672	0.633	2.20E-05	35	SFPQ
8.97E-15	0.461121256	0.402	0.286	2.49E-10	35	SMG1
3.54E-10	0.460819057	1	0.994	9.82E-06	35	MT-CYB
7.61E-57	0.46005442	0.243	0.013	2.11E-52	35	FAXDC2
4.09E-18	0.457810776	0.429	0.279	1.14E-13	35	ZBTB41
4.98E-13	0.45692166	0.624	0.528	1.38E-08	35	SNAP25
2.21E-11	0.456264731	0.73	0.614	6.14E-07	35	SELENOM
1.55E-18	0.455095535	0.397	0.247	4.31E-14	35	PBXIP1
4.44E-23	0.454685784	0.328	0.139	1.23E-18	35	HSPA2
2.26E-23	0.453592385	0.407	0.207	6.28E-19	35	CTSF
1.22E-18	0.451598819	0.302	0.162	3.39E-14	35	FRY
2.59E-33	0.451197418	0.328	0.099	7.18E-29	35	LINC01637
3.76E-09	0.449740923	0.196	0.123	0.000104421	35	NR4A2
1.18E-37	0.448846347	0.27	0.035	3.29E-33	35	NSG2
1.36E-21	0.448659802	0.392	0.218	3.77E-17	35	ACVR1
2.18E-21	0.446941363	0.339	0.212	6.04E-17	35	BAIAP2
3.61E-15	0.445865772	0.386	0.269	1.00E-10	35	APOL6
6.73E-18	0.44477204	0.386	0.184	1.87E-13	35	VAMP5
2.65E-11	0.444447609	0.778	0.768	7.35E-07	35	ATP6AP1
1.11E-11	0.444063012	0.772	0.776	3.09E-07	35	SCP2
1.68E-11	0.442843256	0.677	0.64	4.67E-07	35	PCM1
2.81E-10	0.441520514	0.598	0.487	7.79E-06	35	SLC29A4
1.69E-14	0.440532571	0.519	0.414	4.68E-10	35	DCAF7
4.94E-19	0.440188116	0.381	0.18	1.37E-14	35	ANG
1.21E-69	0.438899528	0.238	0.004	3.36E-65	35	AFF3
7.15E-18	0.437336131	0.228	0.104	1.98E-13	35	HES6
6.74E-12	0.436699113	0.497	0.351	1.87E-07	35	DSG2
4.25E-29	0.436092585	0.296	0.087	1.18E-24	35	PDE3A
7.45E-11	0.43607315	0.762	0.745	2.07E-06	35	ATOX1
1.97E-09	0.435842499	1	0.993	5.46E-05	35	MT-ND5
3.16E-12	0.435501358	0.434	0.36	8.76E-08	35	RALGAPA1
4.22E-12	0.433931049	0.651	0.63	1.17E-07	35	SERINC3
7.54E-58	0.433482312	0.238	0.01	2.09E-53	35	NPY1R
0.004531593	0.432827467	0.243	0.098	1	35	CPB1
3.37E-13	0.432824946	0.852	0.84	9.35E-09	35	LAMP1
4.86E-09	0.432653299	0.735	0.778	0.000134891	35	TMEM141
1.20E-14	0.431659772	0.524	0.39	3.33E-10	35	TNFRSF21
1.87E-05	0.431546336	0.36	0.338	0.517429959	35	SYNPO
1.18E-21	0.43137918	0.937	0.811	3.27E-17	35	KRT8
4.63E-10	0.430765096	0.815	0.836	1.28E-05	35	CD164
2.36E-14	0.43052108	0.418	0.319	6.54E-10	35	ZNF326
4.78E-11	0.430265643	0.582	0.511	1.33E-06	35	ANKH
2.53E-16	0.430187888	0.471	0.34	7.02E-12	35	MYH14
1.71E-08	0.429272154	0.725	0.782	0.000475517	35	COX14
3.60E-13	0.428589063	0.497	0.407	9.99E-09	35	SHTN1
8.84E-22	0.428183787	0.312	0.104	2.45E-17	35	CDH10
5.82E-26	0.428148958	0.28	0.108	1.61E-21	35	HOMER1
2.47E-25	0.428089637	0.275	0.054	6.86E-21	35	A4GALT
2.72E-21	0.427903702	0.434	0.283	7.56E-17	35	SNHG25
2.24E-18	0.427731393	0.286	0.102	6.22E-14	35	ERBB3
4.22E-10	0.427489551	0.587	0.554	1.17E-05	35	ASH1L
2.75E-17	0.42694838	0.307	0.174	7.64E-13	35	SLC16A12
2.47E-10	0.426284812	0.72	0.692	6.85E-06	35	DYNC1H1
3.22E-11	0.425503931	0.566	0.522	8.93E-07	35	PHF3
6.17E-11	0.425172663	0.593	0.545	1.71E-06	35	WAC
7.10E-05	0.424680851	0.508	0.489	1	35	KCNQ1OT1
1.55E-29	0.424651105	0.307	0.068	4.31E-25	35	COL9A2
6.72E-31	0.424342491	0.36	0.094	1.87E-26	35	PROS1
2.53E-09	0.423533609	0.54	0.447	7.01E-05	35	SYT4
0.0001665	0.423075838	0.328	0.291	1	35	ADM
1.88E-13	0.422457878	0.534	0.471	5.22E-09	35	GSTO2
4.52E-12	0.422415865	0.545	0.494	1.25E-07	35	CLCN3
1.21E-09	0.42200383	0.349	0.212	3.35E-05	35	NFKBIZ
4.45E-21	0.42158415	0.222	0.044	1.23E-16	35	CD109
5.78E-11	0.421398655	0.683	0.677	1.60E-06	35	TMEM205
5.43E-11	0.42121587	0.513	0.43	1.51E-06	35	PPL
4.29E-14	0.420703545	0.45	0.378	1.19E-09	35	ATF6
7.56E-41	0.418390386	0.259	0.045	2.10E-36	35	GNAL
3.26E-13	0.418376064	0.46	0.342	9.04E-09	35	CAMK2B
3.14E-17	0.418054987	0.286	0.109	8.72E-13	35	ASS1
2.67E-24	0.417745135	0.296	0.062	7.40E-20	35	PTPRT
1.43E-11	0.417649195	0.492	0.4	3.97E-07	35	SELENOP
4.02E-13	0.417386618	0.534	0.435	1.12E-08	35	KIDINS220
1.75E-11	0.416547056	0.762	0.723	4.86E-07	35	ECH1
5.67E-17	0.416302705	0.354	0.157	1.57E-12	35	ABCC9
4.92E-08	0.415958024	0.593	0.599	0.001364081	35	STARD10
1.13E-30	0.414203139	0.333	0.121	3.15E-26	35	PRKCD
1.63E-11	0.413558187	0.392	0.312	4.53E-07	35	AC005261.1
3.66E-15	0.412780072	0.444	0.342	1.02E-10	35	SLC17A5
7.20E-26	0.411593474	0.238	0.048	2.00E-21	35	RAPGEF4
2.23E-12	0.411502055	0.788	0.753	6.18E-08	35	TMED9
2.69E-35	0.410951913	0.238	0.034	7.47E-31	35	AK5
3.53E-11	0.409816565	0.989	0.982	9.80E-07	35	H3F3B
7.00E-20	0.408682941	0.259	0.077	1.94E-15	35	ANK2
1.37E-13	0.407609028	0.545	0.494	3.81E-09	35	KLHDC2
1.68E-18	0.406535313	0.376	0.239	4.65E-14	35	CDK10
3.53E-13	0.40626842	0.508	0.361	9.80E-09	35	FAM3B
2.79E-06	0.40453427	0.825	0.759	0.077332673	35	HSPB1
5.89E-16	0.404294644	0.423	0.282	1.63E-11	35	PRKACB
9.34E-12	0.403862362	0.704	0.62	2.59E-07	35	MDK
5.88E-13	0.403367844	0.434	0.335	1.63E-08	35	XRN1
6.35E-21	0.403319379	0.36	0.171	1.76E-16	35	CRKL
2.15E-08	0.402325039	0.466	0.367	0.000596019	35	MOB1B
1.74E-17	0.402198108	0.423	0.286	4.83E-13	35	CHMP1A
2.74E-18	0.401989374	0.291	0.149	7.59E-14	35	MLLT3
4.66E-46	0.401578937	0.185	0.009	1.29E-41	35	MEGF6
9.67E-11	0.401033672	0.683	0.669	2.68E-06	35	NME3
1.66E-51	0.400364255	0.228	0.011	4.61E-47	35	MIR137HG
3.76E-23	0.398937628	0.307	0.157	1.04E-18	35	PCBP4
1.04E-40	0.397519903	0.243	0.014	2.88E-36	35	OLFML3
5.31E-21	0.395140612	0.28	0.094	1.47E-16	35	ATP8B1
1.30E-13	0.394796057	0.968	0.967	3.60E-09	35	GABARAP
8.78E-27	0.394330157	0.138	0.013	2.43E-22	35	TF
1.25E-11	0.393436441	0.534	0.46	3.48E-07	35	PDXDC1
2.11E-10	0.393004493	0.397	0.321	5.86E-06	35	CREBRF
7.37E-11	0.39237838	0.503	0.436	2.04E-06	35	SGCE
3.98E-10	0.392207549	0.624	0.527	1.10E-05	35	HIPK2
3.75E-09	0.391398637	0.624	0.6	0.000103936	35	BBX
2.87E-12	0.391318463	0.397	0.311	7.96E-08	35	HELZ
2.68E-10	0.390158558	0.376	0.307	7.44E-06	35	CCND2
8.72E-05	0.38974361	0.667	0.715	1	35	BNIP3L
2.07E-41	0.388654071	0.206	0.013	5.73E-37	35	ITGA7
1.79E-06	0.388487346	0.746	0.813	0.049680977	35	ASAH1
6.49E-12	0.388454993	0.503	0.409	1.80E-07	35	SEL1L
9.08E-10	0.387254466	0.46	0.42	2.52E-05	35	GAA
1.97E-09	0.387060901	0.64	0.638	5.46E-05	35	TM9SF3
4.22E-10	0.385745379	0.519	0.461	1.17E-05	35	ATP2A2
8.51E-14	0.385414867	0.317	0.185	2.36E-09	35	LRP5
4.58E-14	0.385368931	0.344	0.226	1.27E-09	35	UNC80
2.40E-15	0.384968788	0.381	0.251	6.67E-11	35	CRTC3
3.66E-10	0.384410422	0.46	0.411	1.02E-05	35	CMIP
9.71E-12	0.383664437	0.45	0.36	2.69E-07	35	HDGFL3
4.45E-26	0.383278838	0.28	0.114	1.23E-21	35	NAT8L
3.98E-10	0.382887554	0.413	0.244	1.10E-05	35	TJP2
1.58E-12	0.382617042	0.439	0.364	4.38E-08	35	AC245297.3
3.04E-08	0.38224809	0.704	0.689	0.000844273	35	PJA2
6.08E-13	0.381900321	0.407	0.322	1.69E-08	35	TTLL7
3.45E-11	0.381591793	0.413	0.339	9.58E-07	35	LRBA
6.69E-12	0.38139508	0.439	0.327	1.85E-07	35	IGF2R
2.90E-13	0.381067	0.302	0.147	8.06E-09	35	SLC7A14
1.09E-10	0.380909945	0.455	0.421	3.03E-06	35	MAPK13
9.63E-14	0.380488268	0.444	0.329	2.67E-09	35	ARSA
4.64E-17	0.379815966	0.296	0.163	1.29E-12	35	FAM167A
1.21E-09	0.379454889	0.444	0.379	3.36E-05	35	ROCK2
2.68E-10	0.378782928	0.381	0.352	7.43E-06	35	CBR4
7.49E-13	0.378425738	0.434	0.307	2.08E-08	35	NEBL
2.18E-09	0.377829672	0.519	0.455	6.05E-05	35	CPEB4
3.18E-17	0.377162921	0.27	0.143	8.82E-13	35	TOX
4.12E-09	0.376957095	0.487	0.46	0.000114392	35	CPQ
9.57E-08	0.376679711	0.466	0.46	0.002653578	35	RANBP2
8.82E-38	0.375910108	0.169	0.022	2.45E-33	35	LINC00242
1.74E-08	0.375877119	0.566	0.552	0.00048381	35	WSB2
1.17E-08	0.375817183	0.455	0.409	0.000325657	35	ARHGEF12
1.87E-13	0.375779507	0.376	0.246	5.20E-09	35	FOXO1
7.29E-10	0.375120457	0.635	0.525	2.02E-05	35	SMARCA1
1.26E-12	0.37376403	1	0.998	3.51E-08	35	B2M
7.29E-08	0.373715326	0.661	0.639	0.00202214	35	PURA
1.74E-09	0.373591628	0.831	0.818	4.83E-05	35	SCARB2
9.66E-14	0.373412558	0.344	0.211	2.68E-09	35	MIR29B2CHG
3.97E-14	0.372964797	0.307	0.192	1.10E-09	35	SETBP1
4.65E-11	0.372779071	0.423	0.345	1.29E-06	35	LTBP3
3.37E-11	0.372033498	0.402	0.297	9.34E-07	35	BACE1
4.40E-15	0.370980226	0.27	0.149	1.22E-10	35	AL133325.3
1.31E-11	0.370113149	0.307	0.19	3.65E-07	35	C1QTNF4
3.38E-08	0.369758991	0.937	0.911	0.00093831	35	SEC11C
3.23E-15	0.369735389	0.317	0.141	8.97E-11	35	FAM20C
1.14E-09	0.369432588	0.921	0.919	3.16E-05	35	CUTA
6.13E-10	0.369000629	0.434	0.379	1.70E-05	35	CLSTN1
1.45E-11	0.368977135	0.333	0.174	4.03E-07	35	GPC6
2.61E-11	0.368953305	0.481	0.418	7.25E-07	35	NT5C3A
3.24E-11	0.368855153	0.55	0.465	9.00E-07	35	ETNK1
1.40E-07	0.367000198	0.577	0.539	0.003880789	35	MAGED1
1.49E-07	0.366912397	0.534	0.444	0.004136207	35	RPS6KA3
7.78E-10	0.36597194	0.46	0.379	2.16E-05	35	ELF1
6.11E-54	0.36588048	0.222	0.011	1.70E-49	35	CGREF1
2.68E-06	0.365772128	0.354	0.338	0.074415879	35	TESC
6.72E-06	0.365747812	0.862	0.855	0.186448473	35	BRI3
4.28E-10	0.365647941	0.439	0.377	1.19E-05	35	CERT1
3.18E-08	0.364958774	0.46	0.45	0.000882256	35	TMEM106C
2.59E-08	0.364081023	0.386	0.341	0.000719722	35	RGS17
1.78E-06	0.364071373	0.651	0.662	0.049482667	35	SRSF11
5.65E-10	0.363385457	0.434	0.373	1.57E-05	35	FBXO2
2.32E-10	0.363054336	0.46	0.429	6.42E-06	35	OTUB1
8.35E-09	0.362804786	0.513	0.472	0.000231707	35	PDLIM5
0.001410832	0.362496528	0.28	0.31	1	35	SETX
4.50E-13	0.362318714	0.323	0.21	1.25E-08	35	NAV2
8.31E-12	0.361993843	0.926	0.886	2.31E-07	35	NENF
2.03E-11	0.361876138	0.392	0.325	5.63E-07	35	KIAA2013
2.78E-13	0.361792745	0.307	0.185	7.70E-09	35	FGF12
1.95E-08	0.361638319	0.556	0.497	0.000541132	35	RCAN3
2.55E-19	0.361423098	0.349	0.196	7.06E-15	35	RNF2
2.86E-06	0.361177864	0.677	0.607	0.079460181	35	NEUROD1
7.00E-13	0.361104204	0.407	0.301	1.94E-08	35	FOXP4
6.78E-19	0.360986905	0.101	0.016	1.88E-14	35	AC090192.2
5.70E-15	0.360962706	0.254	0.164	1.58E-10	35	MYT1L
8.65E-09	0.360612112	0.344	0.255	0.000239893	35	CD14
1.99E-07	0.360526606	0.534	0.551	0.005510807	35	LARP1
6.06E-21	0.360484164	0.238	0.101	1.68E-16	35	MAD1L1
1.53E-07	0.360165236	0.762	0.786	0.004248312	35	VPS28
2.10E-09	0.359610921	0.328	0.287	5.82E-05	35	RABGAP1L
3.41E-35	0.359372758	0.228	0.028	9.45E-31	35	ZBTB16
5.68E-10	0.359046016	0.868	0.788	1.58E-05	35	NPDC1
1.76E-16	0.359045638	0.238	0.099	4.89E-12	35	HTR1F
2.12E-09	0.358628394	0.603	0.548	5.89E-05	35	SUMF2
9.76E-10	0.358069721	0.249	0.202	2.71E-05	35	DTNA
3.59E-05	0.357255562	1	0.995	0.996725007	35	MT-ATP6
2.93E-07	0.356959038	0.672	0.692	0.008141142	35	TRAPPC2L
1.36E-13	0.356241376	0.159	0.036	3.79E-09	35	TTN
5.28E-11	0.356134912	0.481	0.418	1.46E-06	35	ISOC2
1.07E-06	0.356048644	0.804	0.826	0.029542802	35	N4BP2L2
2.04E-10	0.355842802	0.746	0.666	5.66E-06	35	NUCB1
7.93E-11	0.355825734	0.439	0.366	2.20E-06	35	VEZT
3.29E-11	0.355571785	0.413	0.329	9.14E-07	35	EDEM3
8.82E-11	0.355341216	0.36	0.232	2.45E-06	35	PDGFA
2.77E-05	0.355060726	0.651	0.703	0.768362625	35	STAT3
3.25E-13	0.354867586	0.37	0.263	9.02E-09	35	PPP6R2
5.60E-13	0.353650849	0.434	0.317	1.55E-08	35	SCAMP5
4.51E-51	0.353517366	0.206	0.003	1.25E-46	35	HRH2
1.67E-10	0.353356559	0.508	0.451	4.64E-06	35	SYNJ2BP
1.64E-07	0.352048776	0.54	0.536	0.004542832	35	NSD3
1.32E-07	0.351836773	0.317	0.279	0.00366673	35	PIAS2
1.24E-11	0.351706059	0.958	0.963	3.44E-07	35	PSAP
0.000575899	0.351572896	0.847	0.918	1	35	DYNLL1
3.57E-11	0.351225876	0.339	0.21	9.90E-07	35	EVA1A
1.41E-47	0.351196994	0.19	0.003	3.92E-43	35	CLRN3
2.74E-09	0.351049764	0.481	0.431	7.61E-05	35	UBA1
3.42E-08	0.350470081	0.513	0.416	0.000948485	35	FLNB
4.14E-09	0.350045129	0.392	0.333	0.000114736	35	LCOR
1.17E-07	0.349519798	0.571	0.573	0.003254764	35	TPP1
1.63E-07	0.349515135	0.624	0.647	0.00451146	35	NAXE
3.33E-07	0.348962613	0.63	0.67	0.009237807	35	CYB5R3
1.95E-08	0.348943848	0.862	0.855	0.000540526	35	TAGLN2
3.79E-10	0.348652607	0.667	0.647	1.05E-05	35	FAAP20
8.46E-09	0.34861978	0.545	0.476	0.000234618	35	NOVA1
0.000522093	0.347760333	0.175	0.122	1	35	EGR4
2.88E-12	0.347713723	0.328	0.209	7.98E-08	35	DACH1
0.006715104	0.347568603	0.328	0.374	1	35	ZNF395
5.73E-10	0.347334314	0.476	0.406	1.59E-05	35	AP3D1
1.61E-07	0.347137466	0.619	0.607	0.004468909	35	AIG1
1.09E-14	0.34697598	0.291	0.17	3.02E-10	35	CNNM3
7.68E-26	0.346617673	0.233	0.05	2.13E-21	35	GRAMD1B
1.37E-08	0.345842003	0.413	0.338	0.000379981	35	OGA
3.97E-06	0.345839335	0.46	0.474	0.110220776	35	BAZ2B
1.30E-06	0.345174558	0.661	0.693	0.036160598	35	ATP6V0D1
1.89E-23	0.345023732	0.217	0.024	5.24E-19	35	SULT1C2
8.26E-11	0.344942833	0.381	0.289	2.29E-06	35	SETD2
4.66E-09	0.344814085	0.852	0.815	0.000129364	35	APLP2
6.90E-12	0.344508012	0.28	0.126	1.91E-07	35	RBMS1
1.74E-11	0.344323792	0.164	0.068	4.84E-07	35	EGR3
3.00E-06	0.344121219	0.513	0.353	0.083303974	35	PTP4A3
1.21E-08	0.344113079	0.407	0.384	0.000336646	35	GUSB
1.88E-11	0.34400689	0.323	0.209	5.22E-07	35	PCNX1
