Gene	Ensembl	Symbol	BioType	gene_short_name	num_cells_expressed	pval	qval	CorrCoef	CorrP	CorrFDR	Significance
ENSG00000136527:TRA2B	ENSG00000136527	TRA2B	protein_coding	TRA2B	26	0.973995909719913	0.995953574105934	-0.0342925045272836	0.867915388701911	0.993597992631083	Non-significant
ENSG00000227175:AL590677.1	ENSG00000227175	AL590677.1	lncRNA	AL590677.1	11	0.899026098014759	0.995953574105934	0.0342622430606195	0.868030945845616	0.993597992631083	Non-significant
ENSG00000125656:CLPP	ENSG00000125656	CLPP	protein_coding	CLPP	26	0.984082626183067	0.995953574105934	-0.0342551090382264	0.868058188374708	0.993597992631083	Non-significant
ENSG00000286864:AC012076.1	ENSG00000286864	AC012076.1	lncRNA	AC012076.1	25	0.6360722907638	0.995953574105934	0.0342501670864409	0.868077060179592	0.993597992631083	Non-significant
ENSG00000130706:ADRM1	ENSG00000130706	ADRM1	protein_coding	ADRM1	26	0.722100760471395	0.995953574105934	0.0342494431282567	0.868079824760751	0.993597992631083	Non-significant
ENSG00000230569:AC114763.1	ENSG00000230569	AC114763.1	lincRNA	AC114763.1	25	0.756069514136395	0.995953574105934	0.0342333584360042	0.868141247809768	0.993597992631083	Non-significant
ENSG00000163319:MRPS18C	ENSG00000163319	MRPS18C	protein_coding	MRPS18C	26	0.859518157516076	0.995953574105934	-0.0342333510852603	0.868141275880422	0.993597992631083	Non-significant
ENSG00000158483:FAM86C1	ENSG00000158483	FAM86C1	protein_coding	FAM86C1	26	0.785804215314198	0.995953574105934	0.0342159814623377	0.868207606565868	0.993597992631083	Non-significant
ENSG00000142178:SIK1	ENSG00000142178	SIK1	protein_coding	SIK1	7	0.288039648715469	0.995953574105934	-0.0341959412621856	0.868284136664221	0.993597992631083	Non-significant
ENSG00000007520:TSR3	ENSG00000007520	TSR3	protein_coding	TSR3	26	0.938060383835815	0.995953574105934	-0.0341895541416719	0.86830852822832	0.993597992631083	Non-significant
ENSG00000176406:RIMS2	ENSG00000176406	RIMS2	protein_coding	RIMS2	26	0.934700733797777	0.995953574105934	0.0341676704619075	0.868392099981449	0.993597992631083	Non-significant
ENSG00000126821:SGPP1	ENSG00000126821	SGPP1	protein_coding	SGPP1	26	0.865090247261097	0.995953574105934	0.0341521423116268	0.86845140138896	0.993597992631083	Non-significant
ENSG00000120805:ARL1	ENSG00000120805	ARL1	protein_coding	ARL1	26	0.905903847263274	0.995953574105934	-0.0341226015957275	0.868564218156642	0.993597992631083	Non-significant
ENSG00000221003:AC131254.1	ENSG00000221003	AC131254.1	miRNA	AC131254.1	6	0.216963813378519	0.995953574105934	-0.0341147126993201	0.868594346482486	0.993597992631083	Non-significant
ENSG00000272632:AC097504.2	ENSG00000272632	AC097504.2	lncRNA	AC097504.2	7	0.802009809024496	0.995953574105934	-0.0341037155100588	0.868636345925145	0.993597992631083	Non-significant
ENSG00000141367:CLTC	ENSG00000141367	CLTC	protein_coding	CLTC	26	0.88774170399794	0.995953574105934	0.0341026586408777	0.868640382239924	0.993597992631083	Non-significant
ENSG00000274215:AC106028.4	ENSG00000274215	AC106028.4	lncRNA	AC106028.4	20	0.848902079877028	0.995953574105934	0.034061779840476	0.868796505918103	0.993597992631083	Non-significant
ENSG00000287498:AC007749.2	ENSG00000287498	AC007749.2	lncRNA	AC007749.2	23	0.302747462932585	0.995953574105934	0.0340526802564168	0.868831259559642	0.993597992631083	Non-significant
ENSG00000049249:TNFRSF9	ENSG00000049249	TNFRSF9	protein_coding	TNFRSF9	15	0.491536382452684	0.995953574105934	-0.0340237837609102	0.86894162424743	0.993597992631083	Non-significant
ENSG00000139112:GABARAPL1	ENSG00000139112	GABARAPL1	protein_coding	GABARAPL1	26	0.805526013444667	0.995953574105934	0.0340125806910616	0.86898441289239	0.993597992631083	Non-significant
ENSG00000287691:AL031602.2	ENSG00000287691	AL031602.2	lncRNA	AL031602.2	9	0.720609490185354	0.995953574105934	0.0340112779830122	0.86898938843696	0.993597992631083	Non-significant
ENSG00000205212:CCDC144NL	ENSG00000205212	CCDC144NL	protein_coding	CCDC144NL	26	0.811688301659192	0.995953574105934	0.0339889800697902	0.869074553521818	0.993597992631083	Non-significant
ENSG00000160305:DIP2A	ENSG00000160305	DIP2A	protein_coding	DIP2A	26	0.950467379947575	0.995953574105934	0.0339846572912578	0.869091064191043	0.993597992631083	Non-significant
ENSG00000067533:RRP15	ENSG00000067533	RRP15	protein_coding	RRP15	26	0.961404517039209	0.995953574105934	0.0339812857901202	0.869103941533695	0.993597992631083	Non-significant
ENSG00000286859:AL158214.2	ENSG00000286859	AL158214.2	lncRNA	AL158214.2	7	0.635040055091172	0.995953574105934	0.0339667320284785	0.869159529541813	0.993597992631083	Non-significant
ENSG00000149658:YTHDF1	ENSG00000149658	YTHDF1	protein_coding	YTHDF1	26	0.875931914027311	0.995953574105934	0.0339608087962359	0.869182153466291	0.993597992631083	Non-significant
ENSG00000265775:AC004147.5	ENSG00000265775	AC004147.5	lncRNA	AC004147.5	24	0.345715661403156	0.995953574105934	-0.0339498350367834	0.869224068262771	0.993597992631083	Non-significant
ENSG00000130348:QRSL1	ENSG00000130348	QRSL1	protein_coding	QRSL1	26	0.932713119803649	0.995953574105934	-0.0339462182039765	0.869237883003172	0.993597992631083	Non-significant
ENSG00000164929:BAALC	ENSG00000164929	BAALC	protein_coding	BAALC	26	0.896396126947277	0.995953574105934	0.0339352819870628	0.869279654859267	0.993597992631083	Non-significant
ENSG00000196684:HSH2D	ENSG00000196684	HSH2D	protein_coding	HSH2D	26	0.495890039103433	0.995953574105934	-0.0339348126215147	0.869281447650492	0.993597992631083	Non-significant
ENSG00000135114:OASL	ENSG00000135114	OASL	protein_coding	OASL	17	0.811223829347348	0.995953574105934	-0.0339338115389361	0.869285271393106	0.993597992631083	Non-significant
ENSG00000165792:METTL17	ENSG00000165792	METTL17	protein_coding	METTL17	26	0.834822735738516	0.995953574105934	-0.0339275352045725	0.869309244592667	0.993597992631083	Non-significant
ENSG00000287815:AC005081.1	ENSG00000287815	AC005081.1	lncRNA	AC005081.1	18	0.967739383860501	0.995953574105934	0.0339194446735454	0.869340147496298	0.993597992631083	Non-significant
ENSG00000118513:MYB	ENSG00000118513	MYB	protein_coding	MYB	12	0.956724122924529	0.995953574105934	0.0339106322167353	0.86937380810796	0.993597992631083	Non-significant
ENSG00000166800:LDHAL6A	ENSG00000166800	LDHAL6A	protein_coding	LDHAL6A	10	0.964464962418725	0.995953574105934	-0.0339082042949691	0.869383081988848	0.993597992631083	Non-significant
ENSG00000172594:SMPDL3A	ENSG00000172594	SMPDL3A	protein_coding	SMPDL3A	26	0.961080569036947	0.995953574105934	0.0338941612938274	0.869436722070108	0.993597992631083	Non-significant
ENSG00000121848:RNF115	ENSG00000121848	RNF115	protein_coding	RNF115	26	0.996162551738572	0.997244009178392	-0.0338830047675947	0.869479337077883	0.993597992631083	Non-significant
ENSG00000177103:DSCAML1	ENSG00000177103	DSCAML1	protein_coding	DSCAML1	26	0.721677256334089	0.995953574105934	-0.0338824657449444	0.869481396012197	0.993597992631083	Non-significant
ENSG00000124160:NCOA5	ENSG00000124160	NCOA5	protein_coding	NCOA5	26	0.900787700294185	0.995953574105934	-0.0338804648912622	0.869489038789743	0.993597992631083	Non-significant
ENSG00000109787:KLF3	ENSG00000109787	KLF3	protein_coding	KLF3	26	0.963442138627482	0.995953574105934	0.0338798631576312	0.869491337269032	0.993597992631083	Non-significant
ENSG00000106460:TMEM106B	ENSG00000106460	TMEM106B	protein_coding	TMEM106B	26	0.677944297007618	0.995953574105934	0.0338585975699366	0.869572567416537	0.993597992631083	Non-significant
ENSG00000151360:ALLC	ENSG00000151360	ALLC	protein_coding	ALLC	10	0.444889593511597	0.995953574105934	-0.0338554012211504	0.869584776919314	0.993597992631083	Non-significant
ENSG00000232756:AC004990.1	ENSG00000232756	AC004990.1	lncRNA	AC004990.1	20	0.963153806098475	0.995953574105934	0.0338546938883393	0.869587478812965	0.993597992631083	Non-significant
ENSG00000163811:WDR43	ENSG00000163811	WDR43	protein_coding	WDR43	26	0.81035252571745	0.995953574105934	0.0338190364298504	0.869723686217666	0.993597992631083	Non-significant
ENSG00000287762:AC108050.1	ENSG00000287762	AC108050.1	lncRNA	AC108050.1	10	0.953579300372949	0.995953574105934	-0.0338168198892987	0.869732153268006	0.993597992631083	Non-significant
ENSG00000269973:AC010969.2	ENSG00000269973	AC010969.2	lncRNA	AC010969.2	26	0.918937786332041	0.995953574105934	-0.0338016101129252	0.869790254067366	0.993597992631083	Non-significant
ENSG00000074855:ANO8	ENSG00000074855	ANO8	protein_coding	ANO8	26	0.970592063754924	0.995953574105934	-0.0337698317970056	0.869911648215533	0.993597992631083	Non-significant
ENSG00000160999:SH2B2	ENSG00000160999	SH2B2	protein_coding	SH2B2	26	0.793588323468282	0.995953574105934	-0.0337583284000926	0.869955592254444	0.993597992631083	Non-significant
ENSG00000123395:ATG101	ENSG00000123395	ATG101	protein_coding	ATG101	26	0.7404552432411	0.995953574105934	0.0337368237501671	0.870037743011783	0.993597992631083	Non-significant
ENSG00000134186:PRPF38B	ENSG00000134186	PRPF38B	protein_coding	PRPF38B	26	0.923189185567945	0.995953574105934	0.0337146094152668	0.87012260624295	0.993597992631083	Non-significant
ENSG00000008516:MMP25	ENSG00000008516	MMP25	protein_coding	MMP25	23	0.860225528250702	0.995953574105934	-0.0337084386712099	0.870146179975926	0.993597992631083	Non-significant
ENSG00000155189:AGPAT5	ENSG00000155189	AGPAT5	protein_coding	AGPAT5	26	0.969937473900114	0.995953574105934	0.0337048965033127	0.870159711961773	0.993597992631083	Non-significant
ENSG00000133393:FOPNL	ENSG00000133393	FOPNL	protein_coding	FOPNL	26	0.919145196065665	0.995953574105934	-0.0337012515416293	0.870173636683278	0.993597992631083	Non-significant
ENSG00000041515:MYO16	ENSG00000041515	MYO16	protein_coding	MYO16	26	0.811553284630033	0.995953574105934	0.0336873063375863	0.870226911413458	0.993597992631083	Non-significant
ENSG00000132744:ACY3	ENSG00000132744	ACY3	protein_coding	ACY3	25	0.528598191220167	0.995953574105934	-0.0336344573433672	0.870428814923764	0.993597992631083	Non-significant
ENSG00000013561:RNF14	ENSG00000013561	RNF14	protein_coding	RNF14	26	0.96228587248842	0.995953574105934	-0.033631946573843	0.870438407227042	0.993597992631083	Non-significant
ENSG00000159079:CFAP298	ENSG00000159079	CFAP298	protein_coding	CFAP298	26	0.894912252101596	0.995953574105934	0.0336247831755386	0.870465774826724	0.993597992631083	Non-significant
ENSG00000268170:AC073342.1	ENSG00000268170	AC073342.1	protein_coding	AC073342.1	11	0.942322266545518	0.995953574105934	0.0335949498737851	0.870579753836083	0.993597992631083	Non-significant
ENSG00000164162:ANAPC10	ENSG00000164162	ANAPC10	protein_coding	ANAPC10	26	0.961030833518478	0.995953574105934	-0.0335813656825431	0.870631653473205	0.993597992631083	Non-significant
ENSG00000259817:AC087565.1	ENSG00000259817	AC087565.1	lncRNA	AC087565.1	9	0.962507974646525	0.995953574105934	-0.033561413677682	0.870707882866282	0.993597992631083	Non-significant
ENSG00000232684:ATP11A-AS1	ENSG00000232684	ATP11A-AS1	antisense	ATP11A-AS1	21	0.839676281940382	0.995953574105934	-0.0335497071599336	0.870752609759225	0.993597992631083	Non-significant
ENSG00000180891:CUEDC1	ENSG00000180891	CUEDC1	protein_coding	CUEDC1	26	0.934503312785172	0.995953574105934	0.033506803466113	0.87091653447771	0.993597992631083	Non-significant
ENSG00000276397:LINC01879	ENSG00000276397	LINC01879	lncRNA	LINC01879	15	0.226400508783858	0.995953574105934	0.0334977275478662	0.870951212048711	0.993597992631083	Non-significant
ENSG00000182698:RESP18	ENSG00000182698	RESP18	protein_coding	RESP18	25	0.276846624500158	0.995953574105934	0.0334970978077756	0.870953618189259	0.993597992631083	Non-significant
ENSG00000276728:AC142472.1	ENSG00000276728	AC142472.1	lncRNA	AC142472.1	26	0.885671583054913	0.995953574105934	-0.033489805924985	0.870981479439283	0.993597992631083	Non-significant
ENSG00000118156:ZNF541	ENSG00000118156	ZNF541	protein_coding	ZNF541	19	0.967991517203042	0.995953574105934	-0.0334888413970492	0.870985164774962	0.993597992631083	Non-significant
ENSG00000155313:USP25	ENSG00000155313	USP25	protein_coding	USP25	26	0.81751154726893	0.995953574105934	-0.0334765143400847	0.871032265085706	0.993597992631083	Non-significant
ENSG00000129559:NEDD8	ENSG00000129559	NEDD8	protein_coding	NEDD8	26	0.970440019413514	0.995953574105934	-0.033455821096988	0.871111332623615	0.993597992631083	Non-significant
ENSG00000166797:CIAO2A	ENSG00000166797	CIAO2A	protein_coding	CIAO2A	26	0.821234523172749	0.995953574105934	0.0334459423299177	0.871149079176198	0.993597992631083	Non-significant
ENSG00000237772:LINC02631	ENSG00000237772	LINC02631	lncRNA	LINC02631	18	0.975188535619364	0.995953574105934	-0.0334447675263114	0.871153568093321	0.993597992631083	Non-significant
ENSG00000224346:AC005037.1	ENSG00000224346	AC005037.1	pseudogene	AC005037.1	26	0.806745152091149	0.995953574105934	-0.0334424010119853	0.871162610541333	0.993597992631083	Non-significant
ENSG00000167566:NCKAP5L	ENSG00000167566	NCKAP5L	protein_coding	NCKAP5L	26	0.855875164404375	0.995953574105934	0.0334422475354582	0.871163196975478	0.993597992631083	Non-significant
ENSG00000110934:BIN2	ENSG00000110934	BIN2	protein_coding	BIN2	8	0.544738298054646	0.995953574105934	-0.0334392399883503	0.871174688832919	0.993597992631083	Non-significant
ENSG00000273162:AL133215.2	ENSG00000273162	AL133215.2	lncRNA	AL133215.2	26	0.955081926272716	0.995953574105934	-0.033427276891828	0.871220400156027	0.993597992631083	Non-significant
ENSG00000239672:NME1	ENSG00000239672	NME1	protein_coding	NME1	26	0.635421308360923	0.995953574105934	0.033423997199012	0.871232932023424	0.993597992631083	Non-significant
ENSG00000156521:TYSND1	ENSG00000156521	TYSND1	protein_coding	TYSND1	26	0.933783931978889	0.995953574105934	-0.0334186408698458	0.871253398885409	0.993597992631083	Non-significant
ENSG00000276593:AC022306.3	ENSG00000276593	AC022306.3	lncRNA	AC022306.3	26	0.951965591374818	0.995953574105934	0.0334148815178953	0.871267763647778	0.993597992631083	Non-significant
ENSG00000125124:BBS2	ENSG00000125124	BBS2	protein_coding	BBS2	26	0.98177793574046	0.995953574105934	-0.0334084018066016	0.871292523198059	0.993597992631083	Non-significant
ENSG00000234222:LIX1L-AS1	ENSG00000234222	LIX1L-AS1	lncRNA	LIX1L-AS1	26	0.764432017515647	0.995953574105934	0.0333774086634975	0.871410952372928	0.993597992631083	Non-significant
ENSG00000184216:IRAK1	ENSG00000184216	IRAK1	protein_coding	IRAK1	26	0.823368340879912	0.995953574105934	0.0333647656902453	0.871459263733436	0.993597992631083	Non-significant
ENSG00000172404:DNAJB7	ENSG00000172404	DNAJB7	protein_coding	DNAJB7	26	0.818600390921684	0.995953574105934	0.0333408472698637	0.871550662087914	0.993597992631083	Non-significant
ENSG00000169282:KCNAB1	ENSG00000169282	KCNAB1	protein_coding	KCNAB1	26	0.362910251287707	0.995953574105934	0.033335346681448	0.871571681459311	0.993597992631083	Non-significant
ENSG00000275964:AL355001.2	ENSG00000275964	AL355001.2	lncRNA	AL355001.2	26	0.871319175902574	0.995953574105934	-0.0333186626954741	0.87163543641182	0.993597992631083	Non-significant
ENSG00000240497:AC092919.1	ENSG00000240497	AC092919.1	lncRNA	AC092919.1	24	0.786018062123068	0.995953574105934	-0.0333078531940009	0.871676743459586	0.993597992631083	Non-significant
ENSG00000117984:CTSD	ENSG00000117984	CTSD	protein_coding	CTSD	26	0.822002429626565	0.995953574105934	0.0332864212133378	0.871758643843201	0.993597992631083	Non-significant
ENSG00000255831:AL139385.1	ENSG00000255831	AL139385.1	pseudogene	AL139385.1	26	0.759505613871831	0.995953574105934	0.0332841039198237	0.87176749924874	0.993597992631083	Non-significant
ENSG00000164683:HEY1	ENSG00000164683	HEY1	protein_coding	HEY1	26	0.993628416281291	0.996262935273682	-0.0332791543733037	0.871786413710002	0.993597992631083	Non-significant
ENSG00000126698:DNAJC8	ENSG00000126698	DNAJC8	protein_coding	DNAJC8	26	0.964419947823413	0.995953574105934	-0.0332598604628647	0.871860145144181	0.993597992631083	Non-significant
ENSG00000131828:PDHA1	ENSG00000131828	PDHA1	protein_coding	PDHA1	26	0.959495790857796	0.995953574105934	-0.0332447833633336	0.871917762814293	0.993597992631083	Non-significant
ENSG00000204304:PBX2	ENSG00000204304	PBX2	protein_coding	PBX2	26	0.97716008579459	0.995953574105934	0.0332327610843766	0.871963706835157	0.993597992631083	Non-significant
ENSG00000185000:DGAT1	ENSG00000185000	DGAT1	protein_coding	DGAT1	26	0.868506067642035	0.995953574105934	0.0332274263279439	0.871984094127676	0.993597992631083	Non-significant
ENSG00000181631:P2RY13	ENSG00000181631	P2RY13	protein_coding	P2RY13	8	0.599550625736408	0.995953574105934	-0.0332158698758211	0.87202825851062	0.993597992631083	Non-significant
ENSG00000164128:NPY1R	ENSG00000164128	NPY1R	protein_coding	NPY1R	18	0.711824743965299	0.995953574105934	0.0332151111202481	0.8720311582001	0.993597992631083	Non-significant
ENSG00000112514:CUTA	ENSG00000112514	CUTA	protein_coding	CUTA	26	0.93709378022962	0.995953574105934	-0.03320408003507	0.872073315201266	0.993597992631083	Non-significant
ENSG00000280029:AC244517.11	ENSG00000280029	AC244517.11	lncRNA	AC244517.11	17	0.605490496498143	0.995953574105934	-0.0331940105735963	0.872111797505357	0.993597992631083	Non-significant
ENSG00000073050:XRCC1	ENSG00000073050	XRCC1	protein_coding	XRCC1	26	0.852865234786731	0.995953574105934	-0.0331796204820039	0.872166792385962	0.993597992631083	Non-significant
ENSG00000176834:VSIG10	ENSG00000176834	VSIG10	protein_coding	VSIG10	26	0.892931116274383	0.995953574105934	0.0331381187453029	0.872325403582978	0.993597992631083	Non-significant
ENSG00000146109:ABT1	ENSG00000146109	ABT1	protein_coding	ABT1	26	0.882155210933512	0.995953574105934	-0.0331196777681061	0.872395882789306	0.993597992631083	Non-significant
ENSG00000274259:SYNGAP1-AS1	ENSG00000274259	SYNGAP1-AS1	lncRNA	SYNGAP1-AS1	26	0.90458959430581	0.995953574105934	-0.0331156779637917	0.872411169687507	0.993597992631083	Non-significant
ENSG00000205923:CEMP1	ENSG00000205923	CEMP1	protein_coding	CEMP1	7	0.545917725712595	0.995953574105934	0.033112503654873	0.872423301647082	0.993597992631083	Non-significant
ENSG00000245910:SNHG6	ENSG00000245910	SNHG6	processed_transcript	SNHG6	26	0.845114734583674	0.995953574105934	-0.0331118574489723	0.872425771398763	0.993597992631083	Non-significant
ENSG00000146535:GNA12	ENSG00000146535	GNA12	protein_coding	GNA12	26	0.932893994754584	0.995953574105934	-0.0331108470209874	0.872429633182938	0.993597992631083	Non-significant
ENSG00000162517:PEF1	ENSG00000162517	PEF1	protein_coding	PEF1	26	0.98366912619618	0.995953574105934	0.0331046294275529	0.872453396447187	0.993597992631083	Non-significant
ENSG00000165061:ZMAT4	ENSG00000165061	ZMAT4	protein_coding	ZMAT4	26	0.823677628310444	0.995953574105934	0.0331043664588212	0.872454401500073	0.993597992631083	Non-significant
ENSG00000254726:MEX3A	ENSG00000254726	MEX3A	protein_coding	MEX3A	26	0.934302049317801	0.995953574105934	-0.0331043628793063	0.872454415180795	0.993597992631083	Non-significant
ENSG00000197181:PIWIL2	ENSG00000197181	PIWIL2	protein_coding	PIWIL2	26	0.547828918591251	0.995953574105934	0.0331043097920155	0.872454618077697	0.993597992631083	Non-significant
ENSG00000100281:HMGXB4	ENSG00000100281	HMGXB4	protein_coding	HMGXB4	26	0.835646700308782	0.995953574105934	-0.0330783199094864	0.872553951018453	0.993597992631083	Non-significant
ENSG00000287750:AL353572.4	ENSG00000287750	AL353572.4	lncRNA	AL353572.4	26	0.985285219306884	0.995953574105934	0.0330736355312742	0.872571854841726	0.993597992631083	Non-significant
ENSG00000004975:DVL2	ENSG00000004975	DVL2	protein_coding	DVL2	26	0.771900844884713	0.995953574105934	-0.033071405759739	0.872580377111755	0.993597992631083	Non-significant
ENSG00000145214:DGKQ	ENSG00000145214	DGKQ	protein_coding	DGKQ	26	0.786482614584238	0.995953574105934	-0.0330646845464906	0.87260606592338	0.993597992631083	Non-significant
ENSG00000156453:PCDH1	ENSG00000156453	PCDH1	protein_coding	PCDH1	26	0.745549180643599	0.995953574105934	-0.033055072566803	0.872642803606715	0.993597992631083	Non-significant
ENSG00000101407:TTI1	ENSG00000101407	TTI1	protein_coding	TTI1	26	0.99074460009187	0.996023615299572	0.0330434395276173	0.872687266269834	0.993597992631083	Non-significant
ENSG00000250126:AC116563.1	ENSG00000250126	AC116563.1	lncRNA	AC116563.1	9	0.880202975255655	0.995953574105934	0.033033527240565	0.87272515233969	0.993597992631083	Non-significant
ENSG00000137185:ZSCAN9	ENSG00000137185	ZSCAN9	protein_coding	ZSCAN9	26	0.92426594131902	0.995953574105934	-0.0330313393882005	0.872733514637104	0.993597992631083	Non-significant
ENSG00000101049:SGK2	ENSG00000101049	SGK2	protein_coding	SGK2	26	0.925901193991862	0.995953574105934	-0.0330281467683909	0.872745717329143	0.993597992631083	Non-significant
ENSG00000100442:FKBP3	ENSG00000100442	FKBP3	protein_coding	FKBP3	26	0.996017593779697	0.997244009178392	-0.033021416999744	0.87277143964985	0.993597992631083	Non-significant
ENSG00000163602:RYBP	ENSG00000163602	RYBP	protein_coding	RYBP	26	0.991300203975646	0.996183461362543	0.0330129386508184	0.872803845521076	0.993597992631083	Non-significant
ENSG00000213337:ANKRD39	ENSG00000213337	ANKRD39	protein_coding	ANKRD39	26	0.938459989019109	0.995953574105934	0.0329964731026065	0.872866780566316	0.993597992631083	Non-significant
ENSG00000133107:TRPC4	ENSG00000133107	TRPC4	protein_coding	TRPC4	25	0.851292849962829	0.995953574105934	-0.0329887733090048	0.872896211175477	0.993597992631083	Non-significant
ENSG00000187094:CCK	ENSG00000187094	CCK	protein_coding	CCK	25	0.97702032103041	0.995953574105934	-0.0329794120332918	0.872931992622166	0.993597992631083	Non-significant
ENSG00000097033:SH3GLB1	ENSG00000097033	SH3GLB1	protein_coding	SH3GLB1	26	0.680070631215647	0.995953574105934	0.0329782230908355	0.87293653711433	0.993597992631083	Non-significant
ENSG00000115685:PPP1R7	ENSG00000115685	PPP1R7	protein_coding	PPP1R7	26	0.959773310991291	0.995953574105934	0.0329640320098544	0.872990779955224	0.993597992631083	Non-significant
ENSG00000140259:MFAP1	ENSG00000140259	MFAP1	protein_coding	MFAP1	26	0.841472334218843	0.995953574105934	0.0329527377068757	0.873033950785414	0.993597992631083	Non-significant
ENSG00000086062:B4GALT1	ENSG00000086062	B4GALT1	protein_coding	B4GALT1	26	0.780791578641692	0.995953574105934	0.0329370468258893	0.873093927482759	0.993597992631083	Non-significant
ENSG00000075336:TIMM21	ENSG00000075336	TIMM21	protein_coding	TIMM21	26	0.778811172753956	0.995953574105934	0.0329327804650734	0.873110235304103	0.993597992631083	Non-significant
ENSG00000116704:SLC35D1	ENSG00000116704	SLC35D1	protein_coding	SLC35D1	26	0.813818002366857	0.995953574105934	0.0329228812758795	0.873148074353602	0.993597992631083	Non-significant
ENSG00000065054:SLC9A3R2	ENSG00000065054	SLC9A3R2	protein_coding	SLC9A3R2	26	0.848357296059917	0.995953574105934	0.0328963560836223	0.873249466628782	0.993597992631083	Non-significant
ENSG00000172458:IL17D	ENSG00000172458	IL17D	protein_coding	IL17D	26	0.840381464717945	0.995953574105934	-0.0328707046920841	0.873347520663008	0.993597992631083	Non-significant
ENSG00000225339:AL354740.1	ENSG00000225339	AL354740.1	lncRNA	AL354740.1	26	0.644686469231655	0.995953574105934	0.0328692416648585	0.873353113230169	0.993597992631083	Non-significant
ENSG00000273350:AC004832.5	ENSG00000273350	AC004832.5	lncRNA	AC004832.5	12	0.908976000224202	0.995953574105934	-0.032858096212332	0.873395718025994	0.993597992631083	Non-significant
ENSG00000204991:SPIRE2	ENSG00000204991	SPIRE2	protein_coding	SPIRE2	26	0.981834183889706	0.995953574105934	-0.0328565665592475	0.873401565330633	0.993597992631083	Non-significant
ENSG00000198087:CD2AP	ENSG00000198087	CD2AP	protein_coding	CD2AP	26	0.975097457573813	0.995953574105934	0.0328497747490603	0.873427528016671	0.993597992631083	Non-significant
ENSG00000114738:MAPKAPK3	ENSG00000114738	MAPKAPK3	protein_coding	MAPKAPK3	26	0.940739042304689	0.995953574105934	-0.0328420194593017	0.87345717390004	0.993597992631083	Non-significant
ENSG00000100197:CYP2D6	ENSG00000100197	CYP2D6	protein_coding	CYP2D6	26	0.758246060976952	0.995953574105934	-0.0328372192879075	0.873475523435896	0.993597992631083	Non-significant
ENSG00000147059:SPIN2A	ENSG00000147059	SPIN2A	protein_coding	SPIN2A	26	0.946168349580252	0.995953574105934	0.0328131960895129	0.873567357476312	0.993597992631083	Non-significant
ENSG00000161847:RAVER1	ENSG00000161847	RAVER1	protein_coding	RAVER1	26	0.87468651519337	0.995953574105934	0.0328054957596746	0.873596794044137	0.993597992631083	Non-significant
ENSG00000139567:ACVRL1	ENSG00000139567	ACVRL1	protein_coding	ACVRL1	23	0.887856901755198	0.995953574105934	0.0327925353049437	0.87364633921429	0.993597992631083	Non-significant
ENSG00000104177:MYEF2	ENSG00000104177	MYEF2	protein_coding	MYEF2	26	0.96944786583362	0.995953574105934	0.0327593257216569	0.873773294781481	0.993597992631083	Non-significant
ENSG00000259007:AL358333.3	ENSG00000259007	AL358333.3	lncRNA	AL358333.3	8	0.843620418894951	0.995953574105934	0.03274168070564	0.873840750434264	0.993597992631083	Non-significant
ENSG00000101187:SLCO4A1	ENSG00000101187	SLCO4A1	protein_coding	SLCO4A1	26	0.815790227627078	0.995953574105934	0.032736097769019	0.8738620937863	0.993597992631083	Non-significant
ENSG00000024526:DEPDC1	ENSG00000024526	DEPDC1	protein_coding	DEPDC1	23	0.64405504666535	0.995953574105934	-0.0327240907771649	0.873907996345528	0.993597992631083	Non-significant
ENSG00000101331:CCM2L	ENSG00000101331	CCM2L	protein_coding	CCM2L	21	0.959866117331883	0.995953574105934	-0.0327233716894996	0.873910745420062	0.993597992631083	Non-significant
ENSG00000082438:COBLL1	ENSG00000082438	COBLL1	protein_coding	COBLL1	26	0.700099929190432	0.995953574105934	-0.0327157936722106	0.873939716291949	0.993597992631083	Non-significant
ENSG00000249145:LINC02517	ENSG00000249145	LINC02517	lncRNA	LINC02517	11	0.805685853522793	0.995953574105934	0.0327152536083601	0.873941780970056	0.993597992631083	Non-significant
ENSG00000164823:OSGIN2	ENSG00000164823	OSGIN2	protein_coding	OSGIN2	26	0.930815322395167	0.995953574105934	0.0327073407772695	0.873972032020637	0.993597992631083	Non-significant
ENSG00000185215:TNFAIP2	ENSG00000185215	TNFAIP2	protein_coding	TNFAIP2	22	0.882378292284864	0.995953574105934	-0.0326945987798706	0.874020745517838	0.993597992631083	Non-significant
ENSG00000174851:YIF1A	ENSG00000174851	YIF1A	protein_coding	YIF1A	26	0.913071965724246	0.995953574105934	-0.0326803515775325	0.874075214042135	0.993597992631083	Non-significant
ENSG00000160678:S100A1	ENSG00000160678	S100A1	protein_coding	S100A1	18	0.789464818672091	0.995953574105934	0.0326698908320825	0.874115206906746	0.993597992631083	Non-significant
ENSG00000160050:CCDC28B	ENSG00000160050	CCDC28B	protein_coding	CCDC28B	26	0.758807165603157	0.995953574105934	0.0326666772456391	0.874127492948926	0.993597992631083	Non-significant
ENSG00000174469:CNTNAP2	ENSG00000174469	CNTNAP2	protein_coding	CNTNAP2	8	0.923896656594198	0.995953574105934	0.0326611634015048	0.874148573301197	0.993597992631083	Non-significant
