p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
G3BP1	7.47454923489155e-142	0.205030607157678	0.673	0.575	2.07336521226657e-137	6	G3BP1
SAYSD1	8.18817035676455e-142	0.207415060357468	0.528	0.426	2.27131657526292e-137	6	SAYSD1
ABI2	8.26629876030512e-142	0.225966166800959	0.61	0.514	2.29298861312104e-137	6	ABI2
AK3	8.41601020241173e-142	0.215509250867798	0.619	0.521	2.33451707004699e-137	6	AK3
TCEAL1	8.58673064548461e-142	0.218252765344297	0.511	0.391	2.38187321375098e-137	6	TCEAL1
EIF4G21	1.10438033948751e-141	0.231741735815979	0.918	0.867	3.0634406237044e-137	6	EIF4G2
ENY2	1.14411304637648e-141	0.215182773179799	0.847	0.765	3.17365517934371e-137	6	ENY2
POLR2F	1.34720732625494e-141	0.234505600079581	0.727	0.622	3.73701840229858e-137	6	POLR2F
TRIM44	1.99940121592612e-141	0.224913319084435	0.605	0.498	5.54613903285747e-137	6	TRIM44
ACADVL	2.09512059984205e-141	0.225252866842068	0.807	0.729	5.81165503190187e-137	6	ACADVL
METTL52	3.0534735279871e-141	0.227923506537875	0.845	0.761	8.47003021928341e-137	6	METTL5
VPS29	3.20131082075122e-141	0.225435812569855	0.826	0.743	8.88011608568182e-137	6	VPS29
LARP1	3.70479456571799e-141	0.225059137781174	0.67	0.57	1.02767296458451e-136	6	LARP1
MEG8	4.23473114975052e-141	0.275239655908701	0.63	0.504	1.1746720736293e-136	6	MEG8
SPATS2	4.44122210084767e-141	0.219731822466167	0.483	0.366	1.23195059855413e-136	6	SPATS2
MRPL1	5.72328128246731e-141	0.210085973419413	0.598	0.488	1.58758099494361e-136	6	MRPL1
NOP101	8.4453505486305e-141	0.238830224487342	0.874	0.791	2.34265578868461e-136	6	NOP10
CLTC	9.28824835898072e-141	0.214358932810897	0.795	0.72	2.57646721229766e-136	6	CLTC
ORMDL2	1.19271116031845e-140	0.201345665136016	0.693	0.598	3.30846148760736e-136	6	ORMDL2
CXXC51	1.36799634244182e-140	0.255317969475895	0.852	0.752	3.79468505429936e-136	6	CXXC5
RPL26L1	1.60201472478551e-140	0.214841725154848	0.706	0.603	4.44382864508252e-136	6	RPL26L1
UBE2L3	1.8621774336584e-140	0.210829701079071	0.801	0.71	5.16549398322504e-136	6	UBE2L3
ANP32A	2.45439260564163e-140	0.208340198719618	0.702	0.597	6.80823964878931e-136	6	ANP32A
PBX1	2.91630224872261e-140	0.22107996097595	0.446	0.327	8.08953080773164e-136	6	PBX1
LAMTOR2	4.16903721615264e-140	0.228559763854485	0.719	0.613	1.15644923338858e-135	6	LAMTOR2
HIST1H4C2	6.1442851099032e-140	0.326401543983227	0.709	0.577	1.70436324663605e-135	6	HIST1H4C
MRPL511	6.20535996921727e-140	0.213335731186268	0.929	0.874	1.72130480186118e-135	6	MRPL51
OAZ11	1.33324126265652e-139	0.247155660073027	0.997	0.986	3.69827793848292e-135	6	OAZ1
IFI61	3.12636806326682e-139	0.286549960724926	0.756	0.687	8.67223237069584e-135	6	IFI6
SNRPD3	3.31833835723205e-139	0.201757154097859	0.653	0.549	9.20473876912597e-135	6	SNRPD3
NAPA2	5.30839422602598e-139	0.230543173405785	0.858	0.785	1.47249547435735e-134	6	NAPA
GPM6A	5.53385984242682e-139	0.220939096168934	0.369	0.257	1.53503738169077e-134	6	GPM6A
EEF1D1	6.0738948359021e-139	0.259082491724189	0.953	0.907	1.68483768853088e-134	6	EEF1D
PLEKHM21	6.35836805648539e-139	0.255140268429849	0.546	0.438	1.76374771518848e-134	6	PLEKHM2
JMJD1C	6.8363582532234e-139	0.216408623642563	0.642	0.551	1.89633741586164e-134	6	JMJD1C
TXNL4A1	1.88478558767647e-138	0.215394334362136	0.881	0.809	5.22820674165575e-134	6	TXNL4A
MRPL24	2.07901322645387e-138	0.203687240204968	0.483	0.373	5.76697478886038e-134	6	MRPL24
MAPK13	2.37913057939505e-138	0.220801663999018	0.567	0.45	6.59947031418393e-134	6	MAPK13
GSE1	2.99174869938027e-138	0.207476320283129	0.454	0.354	8.29881171721093e-134	6	GSE1
TPP1	3.38971344815388e-138	0.244729122164093	0.683	0.59	9.40272613383405e-134	6	TPP1
HEPACAM21	5.16953664708132e-138	0.231707213192828	0.528	0.4	1.43397777053389e-133	6	HEPACAM2
EIF4E	6.19589224221948e-138	0.20766463255647	0.714	0.618	1.71867854906926e-133	6	EIF4E
PAXX	1.97687189970266e-137	0.212905452416904	0.555	0.444	5.4836449625852e-133	6	PAXX
ZNF638	2.86674570075936e-137	0.207452892368866	0.586	0.489	7.9520658993364e-133	6	ZNF638
REX1BD2	4.57451217096257e-137	0.23554029309818	0.713	0.599	1.26892393110331e-132	6	REX1BD
IMMP1L1	5.75771930939202e-137	0.225686022606147	0.72	0.632	1.59713375923225e-132	6	IMMP1L
FDX2	9.04603977825695e-137	0.217322075998509	0.527	0.407	2.50928097409069e-132	6	FDX2
ACBD6	1.53983456277096e-136	0.201343777547894	0.511	0.404	4.27134709367037e-132	6	ACBD6
JPX	1.54435258936316e-136	0.2327430382649	0.688	0.604	4.28387964763448e-132	6	JPX
ZC3H151	1.65606528677273e-136	0.220703815772226	0.809	0.718	4.59375949897889e-132	6	ZC3H15
RPS272	2.56606810090672e-136	0.274632916890114	0.999	0.993	7.11801630510515e-132	6	RPS27
ZNF33A	3.55088804361495e-136	0.206071749724004	0.505	0.403	9.84980834418351e-132	6	ZNF33A
EEF1A2	5.93959049320743e-136	0.232630992716066	0.847	0.822	1.64758300691081e-131	6	EEF1A2
MSI2	6.82277885510639e-136	0.234486079194436	0.591	0.473	1.89257062661796e-131	6	MSI2
FXYD5	7.86455719423621e-136	0.217047665834797	0.289	0.188	2.18154952010918e-131	6	FXYD5
DDX6	1.73003921597525e-135	0.206556762526828	0.537	0.431	4.79895578119376e-131	6	DDX6
EIF3E1	1.87805977818667e-135	0.241246809839727	0.972	0.941	5.209550018712e-131	6	EIF3E
SNHG323	2.57996034025649e-135	0.285388848756083	0.874	0.798	7.15655198783748e-131	6	SNHG32
BDP1	5.75090339157751e-135	0.210277808725657	0.497	0.389	1.59524309178969e-130	6	BDP1
PSMD81	8.21115769961042e-135	0.205740637963636	0.948	0.903	2.27769303429493e-130	6	PSMD8
APOBEC21	1.36569486374442e-134	0.24586846592068	0.359	0.235	3.78830098254065e-130	6	APOBEC2
TTC37	1.56804437915637e-134	0.217807927814276	0.664	0.569	4.34959830334184e-130	6	TTC37
PFN12	1.86784754216121e-134	0.275943248014418	0.91	0.822	5.18122229720097e-130	6	PFN1
TCEAL9	3.09095856336086e-134	0.257712431081284	0.819	0.728	8.57400995890669e-130	6	TCEAL9
CCND1	3.37017163189125e-134	0.230944584498332	0.459	0.332	9.34851908970313e-130	6	CCND1
NUCB1	3.8273712952168e-134	0.214058245479723	0.663	0.576	1.06167452358019e-129	6	NUCB1
RIN21	5.07908400700778e-134	0.24431000847109	0.555	0.442	1.40888711270389e-129	6	RIN2
VPS13C	5.11246208246505e-134	0.20746175383551	0.677	0.597	1.41814585705498e-129	6	VPS13C
YTHDF2	5.17113793166252e-134	0.208380455924804	0.617	0.522	1.43442195086387e-129	6	YTHDF2
PCBP11	5.79261976291269e-134	0.22092156829397	0.875	0.816	1.60681479603435e-129	6	PCBP1
SMIM19	6.63013295701024e-134	0.216229631605348	0.626	0.515	1.83913258094507e-129	6	SMIM19
CD47	8.69418466589547e-134	0.214121105470824	0.632	0.53	2.41167988447275e-129	6	CD47
SEM11	9.38465056232816e-134	0.217578300305945	0.923	0.86	2.60320821948421e-129	6	SEM1
PSMA3-AS1	1.03439412760901e-133	0.202594974130599	0.49	0.392	2.86930587057462e-129	6	PSMA3-AS1
DHX29	1.09649660272812e-133	0.210424285927718	0.587	0.49	3.04157192630754e-129	6	DHX29
GADD45A2	1.20544497398156e-133	0.326846144419899	0.644	0.494	3.34378381332744e-129	6	GADD45A
PAFAH1B2	1.41033185958655e-133	0.216660085446952	0.563	0.46	3.91211954530714e-129	6	PAFAH1B2
TAF7	1.42185475285131e-133	0.212756702162677	0.826	0.755	3.94408289893426e-129	6	TAF7
EIF3A1	1.55286528749803e-133	0.219887590920032	0.799	0.734	4.30749302099078e-129	6	EIF3A
ELOC1	1.7925066587086e-133	0.21918263201145	0.837	0.762	4.97223422059179e-129	6	ELOC
LINC01128	1.93865195206171e-133	0.224631633248742	0.489	0.372	5.37762664982397e-129	6	LINC01128
TMEM179B	2.28041302364577e-133	0.203416008350227	0.718	0.63	6.325637686291e-129	6	TMEM179B
TXNDC15	4.0619233070682e-133	0.206539405819975	0.669	0.577	1.12673690614765e-128	6	TXNDC15
GRM4	7.4045547848636e-133	0.201371437553335	0.352	0.241	2.05394945177331e-128	6	GRM4
TNRC6A	8.27668253493847e-133	0.202404142772367	0.446	0.347	2.29586896836658e-128	6	TNRC6A
CHCHD1	1.13739029267108e-132	0.205033495712181	0.714	0.614	3.15500693284032e-128	6	CHCHD1
SNAP251	1.19702230921975e-132	0.238730429801362	0.794	0.7	3.32042018354468e-128	6	SNAP25
TECR1	1.48353377968718e-132	0.232709467253092	0.912	0.848	4.11517435147427e-128	6	TECR
MTLN	1.85929795036118e-132	0.224899282136307	0.688	0.585	5.15750658450689e-128	6	MTLN
NKX6-11	2.24284299629609e-132	0.239879074582469	0.768	0.669	6.22142218742573e-128	6	NKX6-1
PDCD51	2.50909782076724e-132	0.207843801467112	0.851	0.766	6.95998644502624e-128	6	PDCD5
TXN1	2.77316707195039e-132	0.252904622542377	0.97	0.906	7.69248814088319e-128	6	TXN
ISCU1	4.04331139983427e-132	0.231971975720762	0.918	0.851	1.12157414920003e-127	6	ISCU
RAB14	4.21782912093601e-132	0.201216904788183	0.753	0.679	1.16998361985644e-127	6	RAB14
ERLEC1	1.61557925796641e-131	0.214011687893514	0.861	0.804	4.48145530367301e-127	6	ERLEC1
NDUFB5	2.46564788853924e-131	0.201140469190048	0.852	0.781	6.83946067801899e-127	6	NDUFB5
PPIG	2.6909258291227e-131	0.212050040205121	0.845	0.788	7.46435915740347e-127	6	PPIG
PPM1G	3.3079441170538e-131	0.206991609823328	0.651	0.557	9.17590618629552e-127	6	PPM1G
MAP1B1	7.98529040111896e-131	0.238419299594701	0.949	0.91	2.21503970436639e-126	6	MAP1B
ANAPC15	1.24628150863231e-130	0.20384556795389	0.493	0.382	3.45706027679518e-126	6	ANAPC15
TMOD11	1.30724666020541e-130	0.269889128789485	0.822	0.768	3.62617151074378e-126	6	TMOD1
NKX2-22	1.69487182357561e-130	0.260623587238079	0.788	0.687	4.70140495141638e-126	6	NKX2-2
ARPC22	1.83088092456692e-130	0.210556741558665	0.913	0.841	5.07868059665617e-126	6	ARPC2
TBL1XR1	2.01324006358109e-130	0.203717404645003	0.52	0.415	5.58452661236758e-126	6	TBL1XR1
FNDC3A	1.20578950080457e-129	0.205056423645581	0.713	0.637	3.34473949628179e-125	6	FNDC3A
PLCB41	2.71870009552467e-129	0.210464574807007	0.527	0.411	7.54140219497589e-125	6	PLCB4
ALDH1A13	2.78981621019651e-129	0.201896779890791	0.87	0.801	7.73867118546411e-125	6	ALDH1A1
RSRC2	4.11734064308674e-129	0.211194534629136	0.772	0.688	1.14210912098583e-124	6	RSRC2
CACNA1A1	5.15460788770594e-129	0.27218195529588	0.693	0.58	1.42983668197075e-124	6	CACNA1A
NELFCD	9.45583294229857e-129	0.204105476036757	0.553	0.444	2.6229534998642e-124	6	NELFCD
BBX	9.82771086649292e-129	0.2269937163263	0.734	0.646	2.72610871725647e-124	6	BBX
POMP1	1.44293500395851e-128	0.204256189251893	0.951	0.898	4.00255740748052e-124	6	POMP
LSM3	6.49007049725541e-128	0.214932105485758	0.888	0.813	1.80028065523368e-123	6	LSM3
C11orf11	8.71915580294926e-128	0.217508353617004	0.729	0.637	2.41860662818009e-123	6	C11orf1
EWSR1	1.0017069153046e-127	0.205816887623665	0.577	0.475	2.77863481236344e-123	6	EWSR1
MRPS24	1.12426917159421e-127	0.212796295701931	0.834	0.754	3.11861025508517e-123	6	MRPS24
SLC25A392	1.14309153518728e-127	0.251428208262048	0.749	0.65	3.17082160945601e-123	6	SLC25A39
FAM120A	1.19013873854171e-127	0.21459374660327	0.563	0.464	3.30132584684086e-123	6	FAM120A
CHD9	1.31589265104533e-127	0.209293942858499	0.714	0.641	3.65015462473464e-123	6	CHD9
EIF3L1	1.95158970572943e-127	0.277528646337965	0.82	0.755	5.41351468472286e-123	6	EIF3L
CD14	2.02073603040427e-127	0.215244946545557	0.488	0.373	5.6053196747384e-123	6	CD14
TOMM22	2.46545514540487e-127	0.21353468699528	0.712	0.61	6.83892602783858e-123	6	TOMM22
PDLIM5	5.0143621510899e-127	0.2001997438013	0.551	0.444	1.39093391709083e-122	6	PDLIM5
MIF1	5.22489651061712e-127	0.25553303622581	0.999	0.993	1.44933404308008e-122	6	MIF
UNC5B1	5.68276669214901e-127	0.211404007295966	0.305	0.196	1.57634265273521e-122	6	UNC5B
MACF1	5.97517470395618e-127	0.204609679578493	0.6	0.512	1.6574537111304e-122	6	MACF1
CAMTA1	1.10493155928672e-126	0.213087737770228	0.652	0.547	3.06496965230543e-122	6	CAMTA1
SMARCE1	1.83291072851932e-126	0.200195880773071	0.717	0.635	5.08431106983974e-122	6	SMARCE1
MRPL3	1.90027885927123e-126	0.209492416496647	0.715	0.622	5.27118352773247e-122	6	MRPL3
RFK1	6.66979607869262e-126	0.20920148508215	0.706	0.598	1.85013473426855e-121	6	RFK
LSM5	7.01294852249946e-126	0.206747475837484	0.787	0.701	1.94532179065613e-121	6	LSM5
TFRC	1.52183496099875e-125	0.248625191577578	0.413	0.303	4.22141799831443e-121	6	TFRC
CFL21	1.75930721749198e-125	0.22419859509666	0.631	0.516	4.88014229060101e-121	6	CFL2
LYRM7	1.94032382069594e-125	0.209678020422018	0.495	0.378	5.38226424622847e-121	6	LYRM7
ST8SIA3	3.05570948365524e-125	0.201303357910994	0.497	0.388	8.47623253671127e-121	6	ST8SIA3
RPL22L1	3.36131652587979e-125	0.210453941031727	0.632	0.531	9.32395591113794e-121	6	RPL22L1
SCAND1	3.7116131616604e-125	0.214829220178496	0.915	0.855	1.02956437491298e-120	6	SCAND1
REXO2	7.40472948913814e-125	0.208213048666961	0.644	0.553	2.05399791299203e-120	6	REXO2
FUNDC2	4.04178394758892e-124	0.207984176267892	0.822	0.745	1.12115044922169e-119	6	FUNDC2
DNAJB6	4.15531334594075e-124	0.212556180980761	0.845	0.759	1.1526423690305e-119	6	DNAJB6
SF3B61	4.45992985814506e-124	0.204306103706611	0.876	0.805	1.23713994335086e-119	6	SF3B6
LRRC42	5.91805247318319e-124	0.204973048764907	0.606	0.504	1.64160857553629e-119	6	LRRC42
ROCK1	8.57486070354315e-124	0.209435834708216	0.598	0.51	2.37858061055583e-119	6	ROCK1
ENSA1	1.61931713009608e-123	0.243610949207782	0.834	0.747	4.49182378717351e-119	6	ENSA
RABL61	2.26360182397227e-123	0.200701869969716	0.611	0.514	6.27900509951667e-119	6	RABL6
PYURF	2.36405020737229e-123	0.23747312176282	0.874	0.801	6.55763887022999e-119	6	PYURF
JADE1	1.65236333623254e-122	0.211364763211754	0.465	0.368	4.58349065837545e-118	6	JADE1
UBB1	1.76625726097818e-121	0.226148033930305	0.982	0.96	4.89942101622737e-117	6	UBB
PAIP2	2.15032480293504e-121	0.216179021701062	0.849	0.778	5.96478597086152e-117	6	PAIP2
SYT5	3.52724839554984e-121	0.236449921417846	0.502	0.39	9.7842343244157e-117	6	SYT5
SLTM	4.36755527871833e-121	0.202191637581493	0.706	0.625	1.21151615876368e-116	6	SLTM
MTIF3	6.59802283575063e-121	0.226199528665416	0.702	0.595	1.83022555440887e-116	6	MTIF3
NEURL1	6.9332785710241e-121	0.203990327707589	0.503	0.395	1.92322214281638e-116	6	NEURL1
EEF23	1.01800778450874e-120	0.244354606068117	0.99	0.977	2.82385179344879e-116	6	EEF2
POLD2	1.02247979293501e-120	0.210474856602671	0.587	0.481	2.83625669762243e-116	6	POLD2
MDH21	3.62792719462528e-120	0.218756098333967	0.917	0.867	1.00635072451711e-115	6	MDH2
COX14	3.9710314911194e-120	0.239874795812113	0.911	0.837	1.10152442532161e-115	6	COX14
MCTS1	8.95369964900333e-120	0.200394300400622	0.785	0.7	2.48366674563703e-115	6	MCTS1
REEP2	1.1498950803493e-119	0.200310889775021	0.472	0.368	3.18969396338093e-115	6	REEP2
TSPYL1	2.13158801022836e-119	0.202649066585081	0.699	0.612	5.91281198157245e-115	6	TSPYL1
PSMB8	2.13460736287016e-119	0.20432572338976	0.519	0.402	5.92118736386554e-115	6	PSMB8
IP6K2	7.81223210779044e-119	0.207265303848591	0.557	0.458	2.16703506437999e-114	6	IP6K2
PRPH	1.5067361395422e-118	0.223609663406179	0.209	0.117	4.17953537747611e-114	6	PRPH
CACUL1	1.68198399798543e-118	0.207807075132237	0.518	0.425	4.66565541201179e-114	6	CACUL1
GOLGB1	1.25077263990096e-117	0.201250154754763	0.737	0.674	3.46951822582128e-113	6	GOLGB1
HCFC1R11	1.41447768606164e-117	0.262612318676293	0.813	0.707	3.92361965336639e-113	6	HCFC1R1
COPE1	6.25775340495211e-117	0.214288252395336	0.937	0.886	1.73583821699966e-112	6	COPE
GNS	9.10925732717845e-117	0.200172227027749	0.543	0.44	2.52681688998603e-112	6	GNS
CAP11	3.32163445657783e-116	0.200538632557133	0.742	0.659	9.21388181910124e-112	6	CAP1
AURKAIP11	5.72807192367287e-116	0.212994203243535	0.908	0.85	1.58890987090762e-111	6	AURKAIP1
PHLDA31	1.23465758750487e-115	0.215234006549282	0.301	0.184	3.42481668197975e-111	6	PHLDA3
EI24	1.25932290077417e-115	0.241339074796153	0.802	0.73	3.49323579445746e-111	6	EI24
C17orf49	1.48738776201805e-115	0.204965527859862	0.629	0.526	4.12586491306186e-111	6	C17orf49
SND11	1.51996557311439e-115	0.202012771641156	0.707	0.635	4.216232503262e-111	6	SND1
HIGD2A2	3.68092955309479e-115	0.22099880266923	0.846	0.768	1.02105304873296e-110	6	HIGD2A
TIMM131	3.73360287907345e-114	0.212253288130845	0.785	0.697	1.03566410262618e-109	6	TIMM13
SVIP1	1.57564662237036e-113	0.202016425561999	0.866	0.808	4.37068616579313e-109	6	SVIP
TP53TG11	1.63865796383508e-113	0.202482668707181	0.595	0.492	4.54547332588214e-109	6	TP53TG1
SNHG141	5.29450746372267e-113	0.226116200388264	0.821	0.759	1.46864342536203e-108	6	SNHG14
HTATIP21	1.80215128713337e-112	0.214514585955905	0.748	0.673	4.99898745537925e-108	6	HTATIP2
RPS4Y13	3.51344459308233e-112	0.201655252379054	0.538	0.582	9.74594395675108e-108	6	RPS4Y1
APCDD1L-DT1	1.05452695379223e-111	0.263457887116113	0.505	0.393	2.92515231712427e-107	6	APCDD1L-DT
OCIAD22	1.73792652238206e-111	0.204613356775309	0.882	0.821	4.82083438043561e-107	6	OCIAD2
LDLRAP1	4.56423329539753e-111	0.205183417154966	0.499	0.398	1.26607267381032e-106	6	LDLRAP1
BEX5	4.67638899579336e-111	0.225632947333672	0.65	0.539	1.29718354354312e-106	6	BEX5
DYNLT31	5.41226238319126e-111	0.207002778050378	0.862	0.773	1.50130746247342e-106	6	DYNLT3
TRIR2	7.5450809397726e-111	0.222849872217564	0.909	0.849	2.09293000188352e-106	6	TRIR
VWA11	6.29710797565092e-110	0.210960089691421	0.506	0.419	1.74675478136581e-105	6	VWA1
KIF1A	1.74362095054514e-109	0.222200889515058	0.818	0.739	4.83663015471716e-105	6	KIF1A
HSPA81	4.29665052485995e-109	0.21887009089431	0.977	0.943	1.1918478890909e-104	6	HSPA8
PTTG1IP	7.35625555848226e-109	0.20448694064324	0.576	0.488	2.0405517293674e-104	6	PTTG1IP
VPS511	8.45632623174468e-109	0.203245178187268	0.659	0.573	2.34570033342366e-104	6	VPS51
CDIP1	9.57490687428485e-109	0.203408760001746	0.548	0.444	2.65598341785787e-104	6	CDIP1
PCNP1	1.05044464370866e-108	0.208589415313221	0.789	0.709	2.91382839718346e-104	6	PCNP
ELAVL41	1.10848412917526e-108	0.246536332306182	0.7	0.594	3.07482412591926e-104	6	ELAVL4
DGCR6L1	1.49412781128338e-107	0.207049286161242	0.613	0.511	4.14456113571897e-103	6	DGCR6L
LMO11	2.52047183963931e-107	0.234504671874731	0.634	0.516	6.99153683597549e-103	6	LMO1
HOOK2	4.9608894887068e-107	0.215684789477945	0.822	0.764	1.37610113527238e-102	6	HOOK2
FAM50A	1.98151129586909e-106	0.205351356765357	0.702	0.598	5.49651418361128e-102	6	FAM50A
ITM2C1	1.98244654516679e-106	0.243109616109544	0.812	0.775	5.49910847163815e-102	6	ITM2C
KLF6	4.21341716742976e-106	0.291783319598808	0.423	0.326	1.16875978807334e-101	6	KLF6
CNBP1	9.19868238216778e-106	0.203311082913755	0.883	0.817	2.55162250598952e-101	6	CNBP
CRELD21	9.27249403363257e-106	0.215020777566891	0.654	0.552	2.57209711998934e-101	6	CRELD2
NSA23	6.09250062599464e-105	0.204064347997967	0.887	0.825	1.68999874864465e-100	6	NSA2
CHPF1	9.63218122290478e-105	0.242146325336043	0.825	0.765	2.67187074942156e-100	6	CHPF
NOP531	1.81695263005471e-104	0.23904780414681	0.907	0.858	5.04004490050877e-100	6	NOP53
NBEAL11	4.80604236108174e-104	0.233737249542416	0.676	0.597	1.33314809054046e-99	6	NBEAL1
APMAP	1.08772038809015e-103	0.211962798707973	0.599	0.51	3.01722758452327e-99	6	APMAP
DHRS21	3.47198406762789e-103	0.287374668517668	0.781	0.678	9.63093660519302e-99	6	DHRS2
ZSCAN16-AS11	1.17797864324451e-102	0.219900270272219	0.646	0.548	3.26759495849594e-98	6	ZSCAN16-AS1
EGR4	3.07253567056434e-102	0.414238050195123	0.217	0.13	8.52290669657841e-98	6	EGR4
FABP51	1.77800398138563e-101	0.217564375089803	0.203	0.143	4.9320052439656e-97	6	FABP5
CCDC85B1	2.93611344237289e-101	0.202720805947153	0.705	0.616	8.14448507779816e-97	6	CCDC85B
SMIM42	4.19920500663496e-101	0.222540673691033	0.706	0.602	1.16481747679047e-96	6	SMIM4
P4HB1	1.59351292183814e-100	0.201845578849025	0.959	0.94	4.42024549388681e-96	6	P4HB
NDUFA61	2.10641276978126e-100	0.213655339891192	0.829	0.754	5.84297838209623e-96	6	NDUFA6
ZFP361	3.8018718522078e-100	0.277993666282725	0.319	0.241	1.05460123308392e-95	6	ZFP36
IGFBP52	7.51996744518175e-100	0.472449096703694	0.546	0.376	2.08596376961896e-95	6	IGFBP5
C19orf531	1.11477921964361e-98	0.205768447547839	0.92	0.858	3.09228607736942e-94	6	C19orf53
LAGE3	5.65583788748509e-98	0.200606759825118	0.728	0.629	1.56887287160949e-93	6	LAGE3
CHCHD103	3.02837324061053e-97	0.216025138561814	0.854	0.771	8.40040453212955e-93	6	CHCHD10
HNRNPA0	4.08647227575156e-97	0.200250765057846	0.717	0.636	1.13354654457072e-92	6	HNRNPA0
SNHG51	4.20098770974425e-97	0.289234407232597	0.84	0.762	1.16531198080596e-92	6	SNHG5
HINT21	2.09690249276453e-95	0.204595237228299	0.814	0.726	5.81659782467954e-91	6	HINT2
KRT181	4.95832055024812e-95	0.205657759995389	0.835	0.769	1.37538853743333e-90	6	KRT18
MIEN11	9.73340736101584e-94	0.206285793671591	0.764	0.678	2.69994986787219e-89	6	MIEN1
TUBB31	7.98093909514695e-91	0.323069872580163	0.626	0.547	2.21383269560281e-86	6	TUBB3
TMSB4X2	9.86659603946238e-91	0.455627528315466	0.975	0.938	2.73689507538647e-86	6	TMSB4X
TUBB4B1	1.28531894655089e-90	0.216550073585253	0.863	0.798	3.56534622583752e-86	6	TUBB4B
KCNK162	2.53021381776202e-87	0.226057336243532	0.726	0.613	7.01856010909006e-83	6	KCNK16
FOXA2	3.21788879253207e-86	0.200184657820017	0.704	0.619	8.9261017216047e-82	6	FOXA2
TPT12	1.64247326095927e-85	0.206353174966713	0.999	0.994	4.55605657857491e-81	6	TPT1
ASCL1	8.5145754195628e-82	0.310485468167425	0.126	0.055	2.36185807563252e-77	6	ASCL1
MMP24OS1	1.15459806875865e-81	0.204706278996526	0.766	0.683	3.20273958292962e-77	6	MMP24OS
AGT1	8.57176219063791e-81	0.275333803477279	0.285	0.22	2.37772111406105e-76	6	AGT
TCEAL2	1.73925623972028e-78	0.239391969377456	0.649	0.569	4.82452288336009e-74	6	TCEAL2
PCP42	3.79485023624484e-77	0.225527637451329	0.826	0.728	1.05265350703196e-72	6	PCP4
G6PC22	4.65419299868841e-75	0.270509967536336	0.82	0.721	1.29102659590618e-70	6	G6PC2
SOX41	2.92727795357106e-73	0.269858467377361	0.499	0.4	8.11997631541075e-69	6	SOX4
ANXA21	5.41503564844471e-72	0.260877701267749	0.883	0.815	1.50207673852208e-67	6	ANXA2
HES11	2.50410959225087e-61	0.232292915971211	0.394	0.293	6.9461495979447e-57	6	HES1
AQP3	3.01466973737022e-58	0.324193464543671	0.373	0.327	8.36239238449124e-54	6	AQP3
FOSB	4.61647741768458e-55	0.296288932540671	0.205	0.144	1.28056467089153e-50	6	FOSB
GADD45G1	7.59000361382251e-55	0.222470733831586	0.47	0.371	2.10539110243823e-50	6	GADD45G
COX7A1	1.27251008790051e-52	0.219339850426654	0.425	0.359	3.52981573282724e-48	6	COX7A1
C9orf1351	2.24076877394607e-51	0.237596610537951	0.352	0.257	6.215668502049e-47	6	C9orf135
PRG41	2.15737273826463e-41	0.266245865739353	0.137	0.093	5.98433623867225e-37	6	PRG4
XIST	3.18539108199467e-41	0.298740531627599	0.368	0.303	8.83595632234503e-37	6	XIST
JUN2	1.46817381924395e-34	0.219784451491575	0.649	0.617	4.0725673572008e-30	6	JUN
GCG1	2.44575049704461e-11	0.28633458560755	0.61	0.628	6.78426730375205e-07	6	GCG
AC068205.1	0	2.1337007680701	0.635	0.144	0	7	AC068205.1
DNAJC22	0	1.85655894608346	0.355	0.102	0	7	DNAJC22
TNFRSF12A2	0	1.79463722884977	0.953	0.68	0	7	TNFRSF12A
LMCD1	0	1.74859095607827	0.614	0.213	0	7	LMCD1
ADCYAP1	0	1.7171332812388	0.919	0.819	0	7	ADCYAP1
NEFM1	0	1.56053193260959	0.557	0.303	0	7	NEFM
GAD21	0	1.51066471951456	0.977	0.943	0	7	GAD2
HSD17B12	0	1.43942010465385	0.88	0.706	0	7	HSD17B12
KCNMA12	0	1.4100963613334	0.906	0.759	0	7	KCNMA1
ADGRG1	0	1.22399733322848	0.87	0.601	0	7	ADGRG1
STX1A1	0	1.21619583475498	0.923	0.758	0	7	STX1A
ITGB1	0	1.20378803397763	0.94	0.799	0	7	ITGB1
GNG41	0	1.1085851825879	0.917	0.748	0	7	GNG4
AC068205.2	0	0.936390585314601	0.411	0.085	0	7	AC068205.2
AP001107.5	0	0.900446741853603	0.434	0.06	0	7	AP001107.5
APBB2	0	0.742865632914692	0.459	0.157	0	7	APBB2
GOLGA7B	7.70480504293075e-292	0.857082163973933	0.731	0.412	2.13723587085856e-287	7	GOLGA7B
ACTG11	2.24801339574517e-291	1.03922940008082	0.995	0.984	6.23576435845752e-287	7	ACTG1
TUBA1C1	1.97414396993319e-288	0.875141258051731	0.758	0.518	5.47607795819767e-284	7	TUBA1C
BZW11	7.83970088270671e-276	0.916064593228765	0.855	0.622	2.17465462785401e-271	7	BZW1
ACTB1	7.63570554270401e-273	0.942012921575725	0.996	0.975	2.11806836049067e-268	7	ACTB
MEG33	8.47152371025135e-273	0.958434213215694	0.974	0.968	2.34991596198662e-268	7	MEG3
TPM41	3.26613986530728e-266	0.710941650221701	0.688	0.475	9.05994537237585e-262	7	TPM4
